"LEVEL_ID","UNIT_ID","CODE","P_IDENT","Catalog_ID","S_NYSM_NUM","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
1898,457,"OCH","PIN 1BOW.27.101",5989,12644,"EU","13","2",15.8,64,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,10,1.13561843574148,"2","2"
1898,457,"BKLT","PIN 1BOW.27.101",5986,12644,"EU","13","2",15.8,64,"Domestic","Other","Plastic","Plastic","Bakelite",1906,1929,1,1,"2","2"
1899,457,"HBW","PIN 1BOW.27.101",6018,12644,"EU","13","4",66,84.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze blue hand-painted ironstone/whiteware",1825,1835,2,1,"2","3"
1899,457,"OBR","PIN 1BOW.27.101",6027,12644,"EU","13","4",66,84.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,0.244028166046987,"2","2"
1899,457,"MCN","PIN 1BOW.27.101",6032,12644,"EU","13","4",66,84.8,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1899,457,"OCI","PIN 1BOW.27.101",6024,12644,"EU","13","4",66,84.8,"Domestic","Other","Debris","Coal","cinder",NA,NA,3,0.505362840396907,"2","1"
1899,457,"AFG","PIN 1BOW.27.101",6022,12644,"EU","13","4",66,84.8,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1899,457,"UDB","PIN 1BOW.27.101",6029,12644,"EU","13","4",66,84.8,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,3,0.819028359347922,"2","2"
1899,457,"GB","PIN 1BOW.27.101",6023,12644,"EU","13","4",66,84.8,"Domestic","Glass","Glass Object","Button","glass button",NA,NA,2,1.35873244097351,"2","3"
1899,457,"ANW","PIN 1BOW.27.101",6020,12644,"EU","13","4",66,84.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,1,0.616441400296898,"2","2"
1899,457,"HPW","PIN 1BOW.27.101",6019,12644,"EU","13","4",66,84.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze polychrome hand-painted ironstone/whiteware",1830,1860,1,0.594088525786005,"2","2"
1899,457,"NUT","PIN 1BOW.27.101",6030,12644,"EU","13","4",66,84.8,"Architectural","Metal","Architectural Hardware","Other Hardware","nut (metal hardware)",NA,NA,1,1,"2","3"
1899,457,"OMO","PIN 1BOW.27.101",6025,12644,"EU","13","4",66,84.8,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,3,0.227706412959739,"2","2"
1899,457,"CWN","PIN 1BOW.27.101",6031,12644,"EU","13","4",66,84.8,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"2","3"
1899,457,"OCH","PIN 1BOW.27.101",6028,12644,"EU","13","4",66,84.8,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,26,2.95260793292784,"2","2"
1899,457,"CCG","PIN 1BOW.27.101",6021,12644,"EU","13","4",66,84.8,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"2","3"
1899,457,"GEI","PIN 1BOW.27.101",6016,12644,"EU","13","4",66,84.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","green edge-decorated ironstone/whiteware",1830,1860,1,0.707106781186547,"2","3"
1899,457,"DBK","PIN 1BOW.27.101",6017,12644,"EU","13","4",66,84.8,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,0.925820099772551,"2","2"
1917,457,"OCH","PIN 1BOW.27.101",6015,12644,"EU","13","Feat. A",14,50,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,22,2.49836055863125,"2","2"
1917,457,"OMO","PIN 1BOW.27.101",6010,12644,"EU","13","Feat. A",14,50,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,1,0.0759021376532465,"2","2"
1917,457,"CWN","PIN 1BOW.27.101",6013,12644,"EU","13","Feat. A",14,50,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,6,2.17219856411465,"2","3"
1917,457,"MCN","PIN 1BOW.27.101",6012,12644,"EU","13","Feat. A",14,50,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1917,457,"LCWN","PIN 1BOW.27.101",6014,12644,"EU","13","Feat. A",14,50,"Architectural","Metal","Architectural Hardware","Wire Nail","large common wire nail (over 4 in. long)",1875,1970,4,1.58943882847805,"2","1"
1917,457,"CBG","PIN 1BOW.27.101",6009,12644,"EU","13","Feat. A",14,50,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.432425565755194,"2","1"
1917,457,"OBR","PIN 1BOW.27.101",6011,12644,"EU","13","Feat. A",14,50,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.122014083023493,"2","2"
1917,457,"TOOL","PIN 1BOW.27.101",6214,12644,"EU","13","Feat. A",14,50,"Domestic","Metal","Domestic/Activity","Tools","large-handled tool part",NA,NA,1,0.707106781186547,"2","1"
1917,457,"WAG","PIN 1BOW.27.101",6215,12644,"EU","13","Feat. A",14,50,"Domestic","Metal","Domestic/Activity","Farm Implements","wagon parts",NA,NA,1,1,"2","1"
1900,457,"ANW","PIN 1BOW.27.101",5951,12644,"EU","13","5",84.8,109.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,1,0.616441400296898,"2","2"
1900,457,"GB","PIN 1BOW.27.101",5948,12644,"EU","13","5",84.8,109.2,"Domestic","Glass","Glass Object","Button","glass button",NA,NA,1,0.679366220486757,"2","3"
1900,457,"CWN","PIN 1BOW.27.101",5952,12644,"EU","13","5",84.8,109.2,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"2","3"
1900,457,"OBR","PIN 1BOW.27.101",5949,12644,"EU","13","5",84.8,109.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"2","2"
1900,457,"MCN","PIN 1BOW.27.101",5953,12644,"EU","13","5",84.8,109.2,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1900,457,"AFG","PIN 1BOW.27.101",5945,12644,"EU","13","5",84.8,109.2,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1900,457,"UCN","PIN 1BOW.27.101",5954,12644,"EU","13","5",84.8,109.2,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,1,0.255550625999976,"2","2"
1900,457,"XP","PIN 1BOW.27.101",5950,12644,"EU","13","5",84.8,109.2,"Domestic","Ceramics","Sherd","Pearlware","undecorated pearlware",1780,1830,1,0.866025403784439,"2","2"
1900,457,"OMO","PIN 1BOW.27.101",5947,12644,"EU","13","5",84.8,109.2,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,3,0.227706412959739,"2","2"
1900,457,"OCH","PIN 1BOW.27.101",5946,12644,"EU","13","5",84.8,109.2,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,8,0.90849474859318,"2","2"
1902,457,"OCH","PIN 1BOW.27.101",5968,12644,"EU","13","7",134.6,155.25,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,7,0.794932905019033,"2","2"
1902,457,"KB","PIN 1BOW.27.101",5971,12644,"EU","13","7",134.6,155.25,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,4,0.845363944411616,"2","2"
1902,457,"JFR","PIN 1BOW.27.101",5967,12644,"EU","13","7",134.6,155.25,"Domestic","Ceramics","Sherd","Red Stoneware","Jackfield",1740,1780,1,1,"2","1"
1902,457,"NSK","PIN 1BOW.27.101",5972,12644,"EU","13","7",134.6,155.25,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 5/64 in. bore",NA,NA,1,0.723746864455746,"2","2"
1902,457,"MCN","PIN 1BOW.27.101",5970,12644,"EU","13","7",134.6,155.25,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1902,457,"OBR","PIN 1BOW.27.101",5969,12644,"EU","13","7",134.6,155.25,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.122014083023493,"2","2"
1897,457,"OCO","PIN 1BOW.27.101",5936,12644,"EU","13","1",5,15.8,"Domestic","Other","Debris","Coal","coal",NA,NA,2,0.592485663092346,"3","1"
1897,457,"BTOO","PIN 1BOW.27.101",5935,12644,"EU","13","1",5,15.8,"Domestic","Bone/Antler","Personal Item","Toothbrush","bone toothbrush",NA,NA,1,1,"3","1"
1897,457,"DOLL","PIN 1BOW.27.101",5937,12644,"EU","13","1",5,15.8,"Domestic","Ceramics","Non-Tableware Ceramic","Dolls","ceramic doll part",NA,NA,1,1,"3","1"
1897,457,"AFG","PIN 1BOW.27.101",5941,12644,"EU","13","1",5,15.8,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"3","2"
1897,457,"MLBG","PIN 1BOW.27.101",5940,12644,"EU","13","1",5,15.8,"Domestic","Glass","Glass Vessel","Bottle Glass","milk-colored bottle glass",NA,NA,1,1,"3","1"
1897,457,"MCN","PIN 1BOW.27.101",5938,12644,"EU","13","1",5,15.8,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"3","2"
1897,457,"MLCG","PIN 1BOW.27.101",5939,12644,"EU","13","1",5,15.8,"Domestic","Glass","Glass Vessel","Curved Glass","milk-colored curved glass",NA,NA,1,0.866025403784439,"3","2"
1897,457,"CBG","PIN 1BOW.27.101",5942,12644,"EU","13","1",5,15.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.864851131510387,"3","1"
1901,457,"OBR","PIN 1BOW.27.101",5957,12644,"EU","13","6",109.2,134.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"2","2"
1901,457,"KB","PIN 1BOW.27.101",5960,12644,"EU","13","6",109.2,134.6,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,1,0.211340986102904,"2","2"
1901,457,"CWN","PIN 1BOW.27.101",5959,12644,"EU","13","6",109.2,134.6,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"2","3"
1901,457,"OCH","PIN 1BOW.27.101",5958,12644,"EU","13","6",109.2,134.6,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,6,0.681371061444885,"2","2"
1901,457,"OMO","PIN 1BOW.27.101",5956,12644,"EU","13","6",109.2,134.6,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,1,0.0759021376532465,"2","2"
1714,432,"CWN","PIN 1BOW.27.101",4283,12644,"STP","C19","1",0,63,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,2,0.724066188038217,"2","3"
1714,432,"LCWN","PIN 1BOW.27.101",4282,12644,"STP","C19","1",0,63,"Architectural","Metal","Architectural Hardware","Wire Nail","large common wire nail (over 4 in. long)",1875,1970,1,0.397359707119513,"2","1"
1714,432,"AFG","PIN 1BOW.27.101",4280,12644,"STP","C19","1",0,63,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,3,0.680381260975845,"2","2"
1714,432,"XI","PIN 1BOW.27.101",4281,12644,"STP","C19","1",0,63,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,1,0.25723003496169,"2","2"
1692,418,"ANW","PIN 1BOW.27.101",5793,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,1,0.616441400296898,"2","2"
1692,418,"CS","PIN 1BOW.27.101",5788,12644,"STP","C05","2",39,91,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.592348877759092,"2","2"
1692,418,"NSK","PIN 1BOW.27.101",5789,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 5/64 in. bore",NA,NA,1,0.723746864455746,"2","2"
1692,418,"BEI","PIN 1BOW.27.101",5792,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue edge-decorated ironstone/whiteware",1830,1860,1,0.451753951452626,"2","2"
1692,418,"AGR","PIN 1BOW.27.101",5796,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,4,0.970142500145332,"2","2"
1692,418,"ODWE","PIN 1BOW.27.101",5795,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Sherd","White Earthenware","other decorated unidentified white earthenware",NA,NA,1,0.866025403784439,"2","2"
1692,418,"AFG","PIN 1BOW.27.101",5790,12644,"STP","C05","2",39,91,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,2,0.45358750731723,"2","2"
1692,418,"XY","PIN 1BOW.27.101",5791,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,2,1.15470053837925,"2","2"
1692,418,"XI","PIN 1BOW.27.101",5794,12644,"STP","C05","2",39,91,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,2,0.514460069923379,"2","2"
1693,418,"CWN","PIN 1BOW.27.101",5800,12644,"STP","C05","1",0,39,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,2,0.724066188038217,"2","3"
1693,418,"ACG","PIN 1BOW.27.101",5797,12644,"STP","C05","1",0,39,"Domestic","Glass","Glass Vessel","Curved Glass","aqua curved glass",NA,NA,1,0.707106781186547,"2","2"
1693,418,"OCO","PIN 1BOW.27.101",5798,12644,"STP","C05","1",0,39,"Domestic","Other","Debris","Coal","coal",NA,NA,1,0.296242831546173,"2","1"
1693,418,"URN","PIN 1BOW.27.101",5799,12644,"STP","C05","1",0,39,"Architectural","Metal","Architectural Hardware","Wire Nail","unidentified wire nail",1875,1970,1,0.866025403784439,"2","4"
1693,418,"UCN","PIN 1BOW.27.101",5802,12644,"STP","C05","1",0,39,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,1,0.255550625999976,"2","2"
1693,418,"MCN","PIN 1BOW.27.101",5801,12644,"STP","C05","1",0,39,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,5,0.381385035698237,"2","2"
1903,458,"CBG","PIN 1BOW.27.101",6033,12644,"EU","13A","1",12,21.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.432425565755194,"3","1"
1903,458,"CWN","PIN 1BOW.27.101",6035,12644,"EU","13A","1",12,21.8,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,2,0.724066188038217,"3","3"
1903,458,"MBG","PIN 1BOW.27.101",6034,12644,"EU","13A","1",12,21.8,"Domestic","Glass","Glass Vessel","Bottle Glass","brown bottle glass",NA,NA,2,0.387112267670478,"3","1"
1904,458,"CCG","PIN 1BOW.27.101",6038,12644,"EU","13A","2",21.8,41.4,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"2","3"
1904,458,"OCN","PIN 1BOW.27.101",6056,12644,"EU","13A","2",21.8,41.4,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.866025403784439,"2","2"
1904,458,"HPW","PIN 1BOW.27.101",6048,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze polychrome hand-painted ironstone/whiteware",1830,1860,1,0.594088525786005,"2","2"
1904,458,"UN","PIN 1BOW.27.101",6058,12644,"EU","13A","2",21.8,41.4,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified nail",NA,NA,1,0.874474632195206,"2","2"
1904,458,"OGS","PIN 1BOW.27.101",6045,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Stoneware","grey salt-glazed stoneware, brown slip",NA,NA,1,0.894427190999916,"2","2"
1904,458,"OTHW","PIN 1BOW.27.101",6047,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,0.654653670707977,"2","2"
1904,458,"UCN","PIN 1BOW.27.101",6055,12644,"EU","13A","2",21.8,41.4,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,5,1.27775312999988,"2","2"
1904,458,"KB","PIN 1BOW.27.101",6042,12644,"EU","13A","2",21.8,41.4,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,6,1.26804591661742,"2","2"
1904,458,"CWN","PIN 1BOW.27.101",6057,12644,"EU","13A","2",21.8,41.4,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"2","3"
1904,458,"CS","PIN 1BOW.27.101",6041,12644,"EU","13A","2",21.8,41.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,3,0.888523316638638,"2","2"
1904,458,"SPCL","PIN 1BOW.27.101",6040,12644,"EU","13A","2",21.8,41.4,"Other","Ground or Rough Stone","Other Worked Stone","Slate","slate pencil",NA,NA,1,1,"2","2"
1904,458,"OBR","PIN 1BOW.27.101",6043,12644,"EU","13A","2",21.8,41.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"2","2"
1904,458,"AFG","PIN 1BOW.27.101",6037,12644,"EU","13A","2",21.8,41.4,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,4,0.90717501463446,"2","2"
1904,458,"CBS","PIN 1BOW.27.101",6044,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Stoneware","buff salt-glazed stoneware, clear-glazed interior",1820,1900,1,1,"2","2"
1904,458,"DBK","PIN 1BOW.27.101",6046,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,0.925820099772551,"2","2"
1904,458,"ATI","PIN 1BOW.27.101",6052,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","black transfer-printed ironstone/whiteware",1825,1875,1,0.894427190999916,"2","2"
1904,458,"GB","PIN 1BOW.27.101",6039,12644,"EU","13A","2",21.8,41.4,"Domestic","Glass","Glass Object","Button","glass button",NA,NA,1,0.679366220486757,"2","3"
1904,458,"ANW","PIN 1BOW.27.101",6051,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,1,0.616441400296898,"2","2"
1904,458,"XI","PIN 1BOW.27.101",6050,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,4,1.02892013984676,"2","2"
1904,458,"UTI","PIN 1BOW.27.101",6053,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.974679434480897,"2","2"
1904,458,"PTI","PIN 1BOW.27.101",6049,12644,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","purple transfer-printed ironstone/whiteware",1825,1875,2,1.15470053837925,"2","4"
1904,458,"OCH","PIN 1BOW.27.101",6036,12644,"EU","13A","2",21.8,41.4,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,3,0.340685530722443,"2","2"
1904,458,"MCN","PIN 1BOW.27.101",6054,12644,"EU","13A","2",21.8,41.4,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,8,0.610216057117179,"2","2"
1905,458,"UCN","PIN 1BOW.27.101",6077,12644,"EU","13A","3",41.4,70.6,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,8,2.04440500799981,"2","2"
1905,458,"CS","PIN 1BOW.27.101",6060,12644,"EU","13A","3",41.4,70.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,5,1.48087219439773,"2","2"
1905,458,"ATI","PIN 1BOW.27.101",6069,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","black transfer-printed ironstone/whiteware",1825,1875,1,0.894427190999916,"2","2"
1905,458,"OMO","PIN 1BOW.27.101",6065,12644,"EU","13A","3",41.4,70.6,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,14,1.06262992714545,"2","2"
1905,458,"OBR","PIN 1BOW.27.101",6066,12644,"EU","13A","3",41.4,70.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,24,2.92833799256384,"2","2"
1905,458,"XI","PIN 1BOW.27.101",6073,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,7,1.80061024473183,"2","2"
1905,458,"UIS","PIN 1BOW.27.101",6075,12644,"EU","13A","3",41.4,70.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"2","1"
1905,458,"KB","PIN 1BOW.27.101",6061,12644,"EU","13A","3",41.4,70.6,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,2,0.422681972205808,"2","2"
1905,458,"UIS","PIN 1BOW.27.101",6074,12644,"EU","13A","3",41.4,70.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"2","1"
1905,458,"UDB","PIN 1BOW.27.101",6062,12644,"EU","13A","3",41.4,70.6,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,13,3.54912289050766,"2","2"
1905,458,"MCN","PIN 1BOW.27.101",6078,12644,"EU","13A","3",41.4,70.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,21,1.6018171499326,"2","2"
1905,458,"SPCN","PIN 1BOW.27.101",6076,12644,"EU","13A","3",41.4,70.6,"Architectural","Metal","Architectural Hardware","Cut Nail","cut spike",1790,1880,1,0.577350269189626,"2","2"
1905,458,"OSK","PIN 1BOW.27.101",6067,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 6/64 in. bore",NA,NA,4,1,"2","2"
1905,458,"OCH","PIN 1BOW.27.101",6063,12644,"EU","13A","3",41.4,70.6,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,1,0.113561843574148,"2","2"
1905,458,"AFG","PIN 1BOW.27.101",6059,12644,"EU","13A","3",41.4,70.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,3,0.680381260975845,"2","2"
1905,458,"MSK","PIN 1BOW.27.101",6068,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 4/64 in. bore",NA,NA,2,1.41421356237309,"2","2"
1905,458,"RTI","PIN 1BOW.27.101",6071,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,1,0.816496580927726,"2","2"
1905,458,"HPW","PIN 1BOW.27.101",6072,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze polychrome hand-painted ironstone/whiteware",1830,1860,2,1.18817705157201,"2","2"
1905,458,"UTI","PIN 1BOW.27.101",6070,12644,"EU","13A","3",41.4,70.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1905,458,"CPTG","PIN 1BOW.27.101",5955,12644,"EU","13A","3",41.4,70.6,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.816496580927726,"2","2"
1906,458,"OBR","PIN 1BOW.27.101",5943,12644,"EU","13A","4",70.6,73,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,0.244028166046987,"2","2"
1906,458,"OCH","PIN 1BOW.27.101",5944,12644,"EU","13A","4",70.6,73,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,6,0.681371061444885,"2","2"
1878,450,"XI","PIN 1BOW.27.101",5677,12644,"EU","09C/D","5",97.8,117.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,1,0.25723003496169,"2","2"
1878,450,"ANW","PIN 1BOW.27.101",5678,12644,"EU","09C/D","5",97.8,117.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,1,0.616441400296898,"2","2"
1878,450,"DBK","PIN 1BOW.27.101",5674,12644,"EU","09C/D","5",97.8,117.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,0.925820099772551,"2","2"
1878,450,"KB","PIN 1BOW.27.101",5676,12644,"EU","09C/D","5",97.8,117.6,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,2,0.422681972205808,"2","2"
1878,450,"OBR","PIN 1BOW.27.101",5679,12644,"EU","09C/D","5",97.8,117.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.122014083023493,"2","2"
1878,450,"OPL","PIN 1BOW.27.101",5675,12644,"EU","09C/D","5",97.8,117.6,"Architectural","Ceramics","Brick","Mortar/Plaster","plaster",NA,NA,1,0.218217890235992,"2","1"
1883,450,"OCO","PIN 1BOW.27.101",5833,12644,"EU","09C/D","4",65,97.8,"Domestic","Other","Debris","Coal","coal",NA,NA,1,0.296242831546173,"1","1"
1883,450,"UTI","PIN 1BOW.27.101",5828,12644,"EU","09C/D","4",65,97.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"1","2"
1883,450,"RTI","PIN 1BOW.27.101",5831,12644,"EU","09C/D","4",65,97.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,1,0.816496580927726,"1","2"
1883,450,"ANW","PIN 1BOW.27.101",5830,12644,"EU","09C/D","4",65,97.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,2,1.2328828005938,"1","2"
1883,450,"CELL","PIN 1BOW.27.101",5834,12644,"EU","09C/D","4",65,97.8,"Other","Other","Plastic","Plastic","Cellophane",1913,1960,1,0.707106781186547,"1","3"
1883,450,"XI","PIN 1BOW.27.101",5829,12644,"EU","09C/D","4",65,97.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,2,0.514460069923379,"1","2"
1883,450,"CFG","PIN 1BOW.27.101",5832,12644,"EU","09C/D","4",65,97.8,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"1","1"
1883,450,"UN","PIN 1BOW.27.101",5835,12644,"EU","09C/D","4",65,97.8,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified nail",NA,NA,1,0.874474632195206,"1","2"
