"","CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","dN","comp.cl","art.cl"
"2185","OCO","1819","1BOW.27.101","2990","Site A","477",1,546390.59,4685608.79,"EU","12","4",44.8,51.4,"Domestic","Other","Debris","Coal","coal",NA,NA,162,162,"5","2"
"2186","OCO","1815","1BOW.27.101","5472","Site A","474",1,546391.51,4685608.38,"EU","09","3",20.6,28.6,"Domestic","Other","Debris","Coal","coal",NA,NA,91,91,"5","2"
"2187","OCO","1769","1BOW.27.101","2681","Site A","476",1.25,546389.9,4685587.83,"EU","11","2",18.6,32.8,"Domestic","Other","Debris","Coal","coal",NA,NA,2,1.6,"4","2"
"2188","OCO","1730","1BOW.27.101","2210","Site A","470",1,546396.67,4685609.86,"EU","05","2B (North)",17.66,20.33,"Domestic","Other","Debris","Coal","coal",NA,NA,102,102,"5","2"
"2189","OCO","1060","1BOW.00.101","1491","Site A","215",0.12,546397.41,4685601.69,"STP","209","1",0,24,"Domestic","Other","Debris","Coal","coal",NA,NA,14,116.666666666667,"5","2"
"2190","OCO","1804","1BOW.27.101","3755","Site A","491",0.99,546393.37,4685597.65,"EU","26","2",15.8,24.4,"Domestic","Other","Debris","Coal","coal",NA,NA,64,64.6464646464647,"5","2"
"2191","OCO","1770","1BOW.27.101","2708","Site A","476",1.25,546389.9,4685587.83,"EU","11","3",32.8,46.4,"Domestic","Other","Debris","Coal","coal",NA,NA,1,0.8,"4","2"
"2192","OCO","1738","1BOW.27.101","4692","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Domestic","Other","Debris","Coal","coal",NA,NA,31,31.3131313131313,"1","2"
"2193","OCO","1859","1BOW.27.101","4550","Site C","444",0.97,546407.93,4685637.9,"EU","07","2",19.4,31.6,"Domestic","Other","Debris","Coal","coal",NA,NA,1,1.03092783505155,"2","2"
"2194","OCO","1783","1BOW.27.101","3515","Site A","481",0.5,546387.19,4685588.51,"EU","16","1",9.2,25.2,"Domestic","Other","Debris","Coal","coal",NA,NA,1,2,"2","2"
"2195","OCO","1745","1BOW.27.101","4801","Site A","467",0.99,546394.58,4685600.05,"EU","03","2",25.8,116,"Domestic","Other","Debris","Coal","coal",NA,NA,15,15.1515151515152,"3","2"
"2196","OCO","1729","1BOW.27.101","2161","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Domestic","Other","Debris","Coal","coal",NA,NA,185,185,"5","2"
"2197","OCO","1780","1BOW.27.101","3228","Site A","479",1,546397.13,4685608.52,"EU","14","3",24.8,33.6,"Domestic","Other","Debris","Coal","coal",NA,NA,1,1,"1","2"
"2198","OCO","1805","1BOW.27.101","3773","Site A","491",0.99,546393.37,4685597.65,"EU","26","3",24.4,63.4,"Domestic","Other","Debris","Coal","coal",NA,NA,33,33.3333333333333,"1","2"
"2199","ABG","1805","1BOW.27.101","3784","Site A","491",0.99,546393.37,4685597.65,"EU","26","3",24.4,63.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,14,14.1414141414141,"1","2"
"2200","ABG","1908","1BOW.27.101","6095","Site C","459",0.49,546409.32,4685640.27,"EU","14","2",8.6,37,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,2.04081632653061,"6","2"
"2201","ABG","1682","1BOW.27.101","3286","Site A","412",0.12,546397.85,4685616.68,"STP","B","2",16,53,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,4,33.3333333333333,"3","2"
"2202","ABG","1082","1BOW.00.101","1591","Site A","87",0.12,546387.69,4685602.76,"STP","87","1",0,27,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,15,125,"4","2"
"2203","ABG","1741","1BOW.27.101","3132","Site A","497",0.25,546387.5,4685603.86,"EU","02A","1",3.6,25.2,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,2,8,"4","2"
"2204","ABG","1750","1BOW.27.101","4872","Site A","471",1.62,546390.14,4685589.26,"EU","06","1",2.6,34.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,15,9.25925925925926,"1","2"
"2205","ABG","1809","1BOW.27.101","3834","Site A","492",1,546386.92,4685604.4,"EU","27","1",2.2,17.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,57,57,"4","2"
"2206","ABG","1061","1BOW.00.101","1503","Site A","215",0.12,546397.41,4685601.69,"STP","209","2",24,77,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,8.33333333333333,"2","2"
"2207","ABG","1817","1BOW.27.101","2930","Site A","477",1,546390.59,4685608.79,"EU","12","2",28.2,35.8,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,2,2,"5","2"
"2208","ABG","1824","1BOW.27.101","3426","Site A","480",1,546389.68,4685609.19,"EU","15","4",36,46,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,7,7,"3","2"
"2209","ABG","1875","1BOW.27.101","5643","Site C","449",0.5,546409.14,4685634.74,"EU","09C","1",19,36.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,2,"5","2"
"2210","ABG","1752","1BOW.27.101","4974","Site A","472",1,546395.78,4685610.31,"EU","07","2",12,29.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,3,3,"1","2"
"2211","ABG","1307","1BOW.00.101","1769","Site A","228",0.99,546386.5,4685603.49,"EU","1","2",17.8,54.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,22,22.2222222222222,"4","2"
"2212","ABG","1820","1BOW.27.101","3096","Site A","477",1,546390.59,4685608.79,"EU","12","5",51.4,91.8,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,7,7,"3","2"
"2213","ABG","1760","1BOW.27.101","5259","Site A","473",1.49,546398.78,4685606.33,"EU","08","1",13.75,19.75,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,5,3.35570469798658,"1","2"
"2214","ABG","1774","1BOW.27.101","3054","Site A","478",1,546388.2,4685588.33,"EU","13","3",23.6,29.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,1,"2","2"
"2215","ABG","1756","1BOW.27.101","5127","Site A","472",1,546395.78,4685610.31,"EU","07","6",57.4,67.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,16,16,"1","2"
"2216","ABG","1837","1BOW.27.101","4012","Site A","499",0.5,546401.93,4685613.23,"EU","30","4",50,59.2,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,2,"6","2"
"2217","ABG","1799","1BOW.27.101","3677","Site A","488",1,546386.09,4685602.58,"EU","23","2",13.6,45,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,38,38,"4","2"
"2218","ABG","1798","1BOW.27.101","3658","Site A","488",1,546386.09,4685602.58,"EU","23","1",7.2,13.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,2,2,"4","2"
"2219","ABG","1772","1BOW.27.101","3032","Site A","478",1,546388.2,4685588.33,"EU","13","1",4.8,14.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,2,2,"2","2"
"2220","ABG","1770","1BOW.27.101","2702","Site A","476",1.25,546389.9,4685587.83,"EU","11","3",32.8,46.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,0.8,"4","2"
"2221","ABG","1306","1BOW.00.101","1726","Site A","228",0.99,546386.5,4685603.49,"EU","1","1",7.4,17.8,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,88,88.8888888888889,"4","2"
"2222","ABG","1746","1BOW.27.101","4835","Site A","469",1.25,546391.43,4685587.57,"EU","04","1",3,26.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,7,5.6,"4","2"
"2223","ABG","1737","1BOW.27.101","4641","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,33,33.3333333333333,"1","2"
"2224","ABG","1798","1BOW.27.101","3660","Site A","488",1,546386.09,4685602.58,"EU","23","1",7.2,13.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,67,67,"4","2"
"2225","ABG","1681","1BOW.27.101","3267","Site A","412",0.12,546397.85,4685616.68,"STP","B","1",0,16,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,8.33333333333333,"6","2"
"2226","ABG","1844","1BOW.27.101","4136","Site A","500",0.5,546404.13,4685618.55,"EU","31","4",27.6,38.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,2,"3","2"
"2227","ABG","1726","1BOW.27.101","1988","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,2,2,"1","2"
"2228","ABG","1759","1BOW.27.101","5222","Site A","472",1,546395.78,4685610.31,"EU","07","9",80.2,83.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,2,2,"3","2"
"2229","ABG","1737","1BOW.27.101","4642","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,17,17.1717171717172,"1","2"
"2230","ABG","1761","1BOW.27.101","5313","Site A","473",1.49,546398.78,4685606.33,"EU","08","2",19.75,22.2,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,8,5.36912751677852,"1","2"
"2231","ABG","1831","1BOW.27.101","3962","Site A","495",1,546383.74,4685565.33,"EU","29","3",30,43,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,19,19,"3","2"
"2232","ABG","1789","1BOW.27.101","3563","Site A","482",0.5,546389.01,4685587.68,"EU","17","2",19,43.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,2,"4","2"
"2233","ABG","1821","1BOW.27.101","3328","Site A","480",1,546389.68,4685609.19,"EU","15","1",13,22,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,1,"5","2"
"2234","ABG","897","1BOW.00.101","409","Site A","79",0.12,546395.65,4685599.29,"STP","79","1",0,50,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,8.33333333333333,"2","2"
"2235","ABG","1752","1BOW.27.101","4973","Site A","472",1,546395.78,4685610.31,"EU","07","2",12,29.4,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,1,"1","2"
"2236","ABG","1762","1BOW.27.101","5344","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,7,4.69798657718121,"1","2"
"2237","ABG","1780","1BOW.27.101","3233","Site A","479",1,546397.13,4685608.52,"EU","14","3",24.8,33.6,"Domestic","Glass","Glass Vessel","Bottle Glass","aqua bottle glass",NA,NA,1,1,"1","2"
