"CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
"FOSS",1726,"PIN 1BOW.27.101",1991,12645,463,"EU","01","2",11.8,37.2,"Other","Mineral/Other","Other Mineral","Fossil","fossil",NA,NA,1,1,"4","5"
"CPTG",1825,"PIN 1BOW.27.101",3449,12645,480,"EU","15","5",46,55,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1841,"PIN 1BOW.27.101",4072,12645,500,"EU","31","1",3.8,14.2,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1812,"PIN 1BOW.27.101",3894,12645,494,"EU","28","1",3.4,13.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"1","5"
"CPTG",1750,"PIN 1BOW.27.101",4869,12645,471,"EU","06","1",2.6,34.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1822,"PIN 1BOW.27.101",3370,12645,480,"EU","15","2",23.4,26.2,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1799,"PIN 1BOW.27.101",3684,12645,488,"EU","23","2",13.6,45,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,4,2.21432287764265,"4","5"
"CPTG",1805,"PIN 1BOW.27.101",3780,12645,491,"EU","26","3",24.4,63.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1750,"PIN 1BOW.27.101",4868,12645,471,"EU","06","1",2.6,34.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1752,"PIN 1BOW.27.101",4981,12645,472,"EU","07","2",12,29.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,4,2.21432287764265,"4","5"
"CPTG",1837,"PIN 1BOW.27.101",4018,12645,499,"EU","30","4",50,59.2,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1772,"PIN 1BOW.27.101",3034,12645,478,"EU","13","1",4.8,14.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"4","5"
"CPTG",1773,"PIN 1BOW.27.101",3040,12645,478,"EU","13","2",14.4,23.6,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"2","5"
"CPTG",1726,"PIN 1BOW.27.101",1984,12645,463,"EU","01","2",11.8,37.2,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,2,1.10716143882132,"4","5"
"CPTG",1816,"PIN 1BOW.27.101",2736,12645,477,"EU","12","1",19.8,28.2,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1751,"PIN 1BOW.27.101",4910,12645,472,"EU","07","1",3.6,12,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,2,1.10716143882132,"4","5"
"CPTG",1830,"PIN 1BOW.27.101",3951,12645,495,"EU","29","2",20,30,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,2,1.10716143882132,"4","5"
"CPTG",1784,"PIN 1BOW.27.101",3529,12645,481,"EU","16","2",25.2,34.6,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"2","5"
"CPTG",1759,"PIN 1BOW.27.101",5223,12645,472,"EU","07","9",80.2,83.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1818,"PIN 1BOW.27.101",2988,12645,477,"EU","12","3",35.8,43.8,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.553580719410662,"3","5"
"CPTG",1682,"PIN 1BOW.27.101",3288,12645,412,"STP","B","2",16,53,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,2,1.10716143882132,"3","5"
"UTI",1843,"PIN 1BOW.27.101",4115,12645,500,"EU","31","3",23,27.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1845,"PIN 1BOW.27.101",4147,12645,500,"EU","31","5",38.4,51.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"2","1"
"UTI",1779,"PIN 1BOW.27.101",3168,12645,479,"EU","14","2",14,24.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"1","1"
"UTI",1759,"PIN 1BOW.27.101",5240,12645,472,"EU","07","9",80.2,83.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,4,1.22387594977005,"3","1"
"UTI",1841,"PIN 1BOW.27.101",4066,12645,500,"EU","31","1",3.8,14.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1756,"PIN 1BOW.27.101",5102,12645,472,"EU","07","6",57.4,67.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"4","1"
"UTI",1739,"PIN 1BOW.27.101",4734,12645,464,"EU","02","3",25.4,46.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"4","1"
"UTI",1790,"PIN 1BOW.27.101",3561,12645,482,"EU","17","3",43.4,56.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"1","1"
"UTI",1815,"PIN 1BOW.27.101",5479,12645,474,"EU","09","3",20.6,28.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"3","1"
"UTI",1813,"PIN 1BOW.27.101",5456,12645,474,"EU","09","1",8.6,15.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"4","1"
"UTI",1798,"PIN 1BOW.27.101",3642,12645,488,"EU","23","1",7.2,13.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"2","1"
"UTI",1753,"PIN 1BOW.27.101",5004,12645,472,"EU","07","3",29.4,38.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"4","1"
"UTI",1803,"PIN 1BOW.27.101",3728,12645,491,"EU","26","1",6.4,15.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"4","1"
"UTI",1820,"PIN 1BOW.27.101",3116,12645,477,"EU","12","5",51.4,91.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,7,2.14178291209758,"3","1"
"UTI",1826,"PIN 1BOW.27.101",3466,12645,480,"EU","15","6",55,67.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"2","1"
"UTI",1740,"PIN 1BOW.27.101",4756,12645,464,"EU","02","4",46.2,99.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,6,1.83581392465507,"3","1"
"UTI",1745,"PIN 1BOW.27.101",4818,12645,467,"EU","03","2",25.8,116,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,9,2.7537208869826,"4","1"
"UTI",1771,"PIN 1BOW.27.101",2718,12645,476,"EU","11","4",46.4,54.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,3,0.917906962327534,"2","1"
"UTI",1805,"PIN 1BOW.27.101",3790,12645,491,"EU","26","3",24.4,63.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,6,1.83581392465507,"3","1"
"UTI",1838,"PIN 1BOW.27.101",4036,12645,499,"EU","30","5",59.2,66.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"4","1"
"UTI",1827,"PIN 1BOW.27.101",3494,12645,480,"EU","15","7",67.8,75.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1822,"PIN 1BOW.27.101",3360,12645,480,"EU","15","2",23.4,26.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"3","1"
"UTI",1824,"PIN 1BOW.27.101",3413,12645,480,"EU","15","4",36,46,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,3,0.917906962327534,"4","1"
"UTI",1780,"PIN 1BOW.27.101",3199,12645,479,"EU","14","3",24.8,33.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"1","1"
"UTI",1819,"PIN 1BOW.27.101",3004,12645,477,"EU","12","4",44.8,51.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"2","1"
"UTI",1799,"PIN 1BOW.27.101",3669,12645,488,"EU","23","2",13.6,45,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,4,1.22387594977005,"4","1"
"UTI",1844,"PIN 1BOW.27.101",4130,12645,500,"EU","31","4",27.6,38.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,8,2.44775189954009,"3","1"
"UTI",1818,"PIN 1BOW.27.101",2976,12645,477,"EU","12","3",35.8,43.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"3","1"
"UTI",1680,"PIN 1BOW.27.101",3263,12645,411,"STP","A","1",0,65,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"2","1"
"UTI",1746,"PIN 1BOW.27.101",4840,12645,469,"EU","04","1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,3,0.917906962327534,"2","1"
"UTI",1746,"PIN 1BOW.27.101",4842,12645,469,"EU","04","1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"2","1"
"UTI",1825,"PIN 1BOW.27.101",3435,12645,480,"EU","15","5",46,55,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"3","1"
"UTI",1750,"PIN 1BOW.27.101",4881,12645,471,"EU","06","1",2.6,34.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1802,"PIN 1BOW.27.101",4633,12645,490,"EU","25","N Wall",21.4,42.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"2","1"
"UTI",1743,"PIN 1BOW.27.101",3313,12645,498,"EU","02B","1",4.8,25.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"4","1"
"UTI",1837,"PIN 1BOW.27.101",4004,12645,499,"EU","30","4",50,59.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1683,"PIN 1BOW.27.101",3304,12645,413,"STP","C","1",0,75,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"2","1"
"UTI",1836,"PIN 1BOW.27.101",3985,12645,499,"EU","30","3",42.2,50,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1810,"PIN 1BOW.27.101",3878,12645,492,"EU","27","2",17.4,49.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,3,0.917906962327534,"3","1"
"UTI",1746,"PIN 1BOW.27.101",4837,12645,469,"EU","04","1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"2","1"
"UTI",1752,"PIN 1BOW.27.101",4938,12645,472,"EU","07","2",12,29.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"4","1"
"UTI",1757,"PIN 1BOW.27.101",5138,12645,472,"EU","07","7",67.6,73.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.305968987442511,"3","1"
"UTI",1726,"PIN 1BOW.27.101",2004,12645,463,"EU","01","2",11.8,37.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"4","1"
"UTI",1842,"PIN 1BOW.27.101",4098,12645,500,"EU","31","2",14.2,23,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.611937974885023,"3","1"
"UTI",1758,"PIN 1BOW.27.101",5189,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,8,2.44775189954009,"3","1"
"ODMT",1726,"PIN 1BOW.27.101",2015,12645,463,"EU","01","2",11.8,37.2,"Domestic","Metal","Domestic/Activity","Other Domestic/Activity Metal","other domestic/activity-related metal object",NA,NA,1,0.707106781186547,"4","5"
"ODMT",1750,"PIN 1BOW.27.101",4887,12645,471,"EU","06","1",2.6,34.4,"Domestic","Metal","Domestic/Activity","Other Domestic/Activity Metal","other domestic/activity-related metal object",NA,NA,1,0.707106781186547,"3","5"
"STOL",1726,"PIN 1BOW.27.101",2010,12645,463,"EU","01","2",11.8,37.2,"Domestic","Metal","Domestic/Activity","Tools","small tool",NA,NA,1,1,"4","5"
"XY",1726,"PIN 1BOW.27.101",2005,12645,463,"EU","01","2",11.8,37.2,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,1,0.444878260501305,"4","1"
"XY",1821,"PIN 1BOW.27.101",3341,12645,480,"EU","15","1",13,22,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,1,0.444878260501305,"3","1"
"XY",1818,"PIN 1BOW.27.101",2969,12645,477,"EU","12","3",35.8,43.8,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,1,0.444878260501305,"3","1"
"XY",1806,"PIN 1BOW.27.101",3813,12645,491,"EU","26","4",63.4,70.8,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,6,2.66926956300783,"1","1"
"XY",1824,"PIN 1BOW.27.101",3418,12645,480,"EU","15","4",36,46,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,3,1.33463478150391,"4","1"
